,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  1,1,1744,3.488,0.8300000000000001,1
16,s1,S  1,1,4254,8.508,0.41199999999999903,1
27,s1,S  1,1,6346,12.692,0.6020000000000003,1
34,s1,S  1,1,7598,15.196,0.6600000000000001,1
50,s1,S  1,1,10526,21.052,0.8039999999999985,0
58,s1,S  1,1,11779,23.558,0.045999999999999375,1
68,s1,S  1,1,13450,26.9,0.12599999999999767,1
75,s1,S  1,1,14703,29.406,0.18599999999999994,1
84,s1,S  1,1,16377,32.754,0.2680000000000007,1
89,s1,S  1,1,17211,34.422,0.30799999999999983,1
98,s1,S  1,1,18887,37.774,0.39000000000000057,1
105,s1,S  1,1,20140,40.28,0.45000000000000284,1
118,s1,S  1,1,22644,45.288,0.5679999999999978,1
127,s1,S  1,1,24317,48.634,0.6480000000000032,0
132,s1,S  1,1,25154,50.308,0.6880000000000024,1
137,s1,S  1,1,25991,51.982,0.7299999999999969,1
144,s1,S  1,1,27245,54.49,0.7880000000000038,1
152,s1,S  1,1,28497,56.994,0.030000000000001137,0
163,s1,S  1,1,30590,61.18,0.13600000000000279,0
168,s1,S  1,1,31422,62.844,0.16400000000000148,0
184,s1,S  1,1,34349,68.698,0.31399999999999295,1
191,s1,S  1,1,35605,71.21,0.3739999999999952,1
218,s1,S  1,1,40618,81.236,0.6080000000000041,1
230,s1,S  1,1,42711,85.422,0.7180000000000035,1
248,s1,S  1,1,45635,91.27,0.03999999999999204,1
258,s1,S  1,1,47309,94.618,0.11999999999999034,0
262,s1,S  1,1,48142,96.284,0.15200000000000102,1
283,s1,S  1,1,51905,103.81,0.33800000000000807,0
308,s1,S  1,1,56505,113.01,0.5620000000000118,1
329,s1,S  1,1,60266,120.532,0.7399999999999949,1
