,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
26,s2,S 65,1,5543,11.086,0.23399999999999999,2
40,s2,S 65,1,7992,15.984,0.11400000000000077,0
51,s2,S 65,1,10440,20.88,0.8140000000000001,2
80,s2,S 65,1,15745,31.49,0.5739999999999981,2
92,s2,S 65,1,17782,35.564,0.4620000000000033,2
101,s2,S 65,1,19413,38.826,0.3860000000000028,2
116,s2,S 65,1,21866,43.732,0.2779999999999987,2
162,s2,S 65,1,30024,60.048,0.7040000000000006,2
171,s2,S 65,1,31652,63.304,0.6180000000000021,2
176,s2,S 65,1,32469,64.938,0.5820000000000078,0
199,s2,S 65,1,36551,73.102,0.382000000000005,2
208,s2,S 65,1,38181,76.362,0.30399999999998784,2
244,s2,S 65,1,44304,88.608,0.010000000000005116,2
257,s2,S 65,1,46752,93.504,0.7199999999999989,2
262,s2,S 65,1,47565,95.13,0.671999999999997,2
319,s2,S 65,1,57355,114.71,0.19599999999999795,0
328,s2,S 65,1,58989,117.978,0.117999999999995,0
