,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S129,1,1465,2.93,0.43999999999999995,1
10,response,S129,1,2708,5.416,0.036000000000000476,1
15,response,S129,1,3550,7.1,0.08999999999999986,1
24,response,S129,1,5266,10.532,0.26399999999999935,1
34,response,S129,1,6889,13.778,0.23800000000000132,1
58,response,S129,1,11533,23.066,0.5060000000000002,1
65,response,S129,1,12835,25.67,0.6000000000000014,1
86,response,S129,1,16654,33.308,0.19400000000000261,1
107,response,S129,1,20333,40.666,0.20599999999999596,1
112,response,S129,1,21158,42.316,0.22000000000000597,1
124,response,S129,1,23240,46.48,0.3019999999999996,1
136,response,S129,1,25345,50.69,0.43599999999999994,1
145,response,S129,1,26927,53.854,0.3339999999999961,1
154,response,S129,1,28610,57.22,0.3859999999999957,1
159,response,S129,1,29538,59.076,0.5720000000000027,1
184,response,S129,1,33769,67.538,0.14399999999999125,1
194,response,S129,1,35732,71.464,0.4140000000000015,1
216,response,S129,1,39499,78.998,0.18600000000000705,1
223,response,S129,1,40719,81.438,0.18200000000000216,1
232,response,S129,1,42431,84.862,0.333999999999989,1
237,response,S129,1,43391,86.782,0.6299999999999955,1
242,response,S129,1,44239,88.478,0.6879999999999882,1
250,response,S129,1,45392,90.784,0.51400000000001,1
275,response,S129,1,49996,99.992,0.5200000000000102,1
281,response,S129,1,50975,101.95,0.29399999999999693,1
288,response,S129,1,52099,104.198,0.09599999999998943,1
317,response,S129,1,57097,114.194,0.29000000000000625,1
334,response,S129,1,59996,119.992,0.382000000000005,1
