,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s2,S 69,5,1831,3.662,0.25,0
11,s2,S 69,5,3054,6.108,0.35799999999999965,2
54,s2,S 69,5,10804,21.608,0.8100000000000023,2
63,s2,S 69,5,12437,24.874,0.7339999999999982,2
89,s2,S 69,5,16924,33.848,0.04999999999999716,0
95,s2,S 69,5,18146,36.292,0.44600000000000506,2
102,s2,S 69,5,19371,38.742,0.3879999999999981,2
120,s2,S 69,5,22225,44.45,0.240000000000002,0
126,s2,S 69,5,23454,46.908,0.19200000000000017,2
155,s2,S 69,5,28754,57.508,0.7580000000000027,0
170,s2,S 69,5,31611,63.222,0.6240000000000023,2
197,s2,S 69,5,36101,72.202,0.4099999999999966,2
204,s2,S 69,5,37322,74.644,0.33800000000000807,2
226,s2,S 69,5,41404,82.808,0.1460000000000008,2
233,s2,S 69,5,42628,85.256,0.08400000000000318,0
239,s2,S 69,5,43851,87.702,0.02599999999999625,2
249,s2,S 69,5,45890,91.78,0.7620000000000005,2
276,s2,S 69,5,50787,101.574,0.5180000000000007,0
290,s2,S 69,5,53640,107.28,0.37000000000000455,2
302,s2,S 69,5,55683,111.366,0.27200000000000557,2
318,s2,S 69,5,58536,117.072,0.13400000000000034,0
