,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
0,s1,S  9,9,95,0.19,0.0,1
3,s1,S  9,9,934,1.868,0.8420000000000001,1
12,s1,S  9,9,2606,5.212,0.4899999999999993,1
24,s1,S  9,9,4696,9.392,0.5879999999999992,1
31,s1,S  9,9,5945,11.89,0.636000000000001,1
36,s1,S  9,9,6782,13.564,0.6760000000000002,1
59,s1,S  9,9,10965,21.93,0.06800000000000139,1
67,s1,S  9,9,12216,24.432,0.1280000000000001,1
83,s1,S  9,9,15141,30.282,0.26200000000000045,1
88,s1,S  9,9,15978,31.956,0.3000000000000007,0
93,s1,S  9,9,16813,33.626,0.34599999999999653,1
104,s1,S  9,9,18908,37.816,0.4520000000000053,1
130,s1,S  9,9,23502,47.004,0.661999999999999,0
139,s1,S  9,9,25178,50.356,0.7480000000000047,1
146,s1,S  9,9,26428,52.856,0.8060000000000045,1
161,s1,S  9,9,28935,57.87,0.10599999999999454,1
166,s1,S  9,9,29776,59.552,0.15800000000000125,0
178,s1,S  9,9,31862,63.724,0.25199999999999534,0
192,s1,S  9,9,34372,68.744,0.37999999999999545,1
199,s1,S  9,9,35627,71.254,0.44000000000001194,1
206,s1,S  9,9,36880,73.76,0.4960000000000093,1
223,s1,S  9,9,39805,79.61,0.632000000000005,1
240,s1,S  9,9,42733,85.466,0.387999999999991,1
261,s1,S  9,9,46077,92.154,0.12199999999999989,1
275,s1,S  9,9,48582,97.164,0.23799999999999955,1
288,s1,S  9,9,51089,102.178,0.3539999999999992,1
311,s1,S  9,9,55269,110.538,0.5579999999999927,1
318,s1,S  9,9,56523,113.046,0.612000000000009,1
325,s1,S  9,9,57780,115.56,0.6760000000000019,1
332,s1,S  9,9,59034,118.068,0.7439999999999998,1
