,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
30,s1,S  8,8,6421,12.842,0.702,0
64,s1,S  8,8,12689,25.378,0.17800000000000082,0
72,s1,S  8,8,14360,28.72,0.2539999999999978,0
105,s1,S  8,8,20629,41.258,0.5579999999999998,0
120,s1,S  8,8,23555,47.11,0.695999999999998,0
124,s1,S  8,8,24393,48.786,0.7439999999999998,0
166,s1,S  8,8,31915,63.83,0.2839999999999989,0
170,s1,S  8,8,32754,65.508,0.3299999999999983,0
179,s1,S  8,8,34427,68.854,0.3539999999999992,0
231,s1,S  8,8,44039,88.078,0.05200000000000671,0
242,s1,S  8,8,46126,92.252,0.1460000000000008,0
268,s1,S  8,8,50725,101.45,0.35999999999999943,0
281,s1,S  8,8,53236,106.472,0.4959999999999951,0
300,s1,S  8,8,56998,113.996,0.6700000000000017,0
