,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
16,s2,S 73,9,3180,6.36,0.3200000000000003,2
42,s2,S 73,9,7664,15.328,0.08399999999999963,0
53,s2,S 73,9,10112,20.224,0.8000000000000007,2
63,s2,S 73,9,11744,23.488,0.7220000000000013,2
75,s2,S 73,9,13787,27.574,0.6320000000000014,2
110,s2,S 73,9,19907,39.814,0.33200000000000074,2
117,s2,S 73,9,21131,42.262,0.2680000000000007,2
124,s2,S 73,9,22351,44.702,0.19999999999999574,0
155,s2,S 73,9,28067,56.134,0.7659999999999982,2
174,s2,S 73,9,31329,62.658,0.6020000000000039,2
184,s2,S 73,9,32962,65.924,0.5240000000000009,0
212,s2,S 73,9,37858,75.716,0.28599999999998715,2
219,s2,S 73,9,39079,78.158,0.21999999999999886,2
231,s2,S 73,9,41119,82.238,0.12000000000000455,2
236,s2,S 73,9,41934,83.868,0.07399999999999807,0
250,s2,S 73,9,44383,88.766,0.7940000000000111,2
255,s2,S 73,9,45202,90.404,0.7579999999999956,2
271,s2,S 73,9,48058,96.116,0.6239999999999952,2
298,s2,S 73,9,52953,105.906,0.382000000000005,2
305,s2,S 73,9,54175,108.35,0.3159999999999883,2
