,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
17,s1,S  4,4,3854,7.708,0.27800000000000047,2
30,s1,S  4,4,5943,11.886,0.6719999999999988,2
59,s1,S  4,4,10960,21.92,0.10200000000000031,2
104,s1,S  4,4,18899,37.798,0.4720000000000013,2
187,s1,S  4,4,33529,67.058,0.3580000000000041,2
192,s1,S  4,4,34367,68.734,0.4059999999999917,2
214,s1,S  4,4,38130,76.26,0.5900000000000034,2
246,s1,S  4,4,43564,87.128,0.028000000000005798,2
256,s1,S  4,4,45236,90.472,0.11399999999999011,0
279,s1,S  4,4,48996,97.992,0.29000000000000625,2
341,s1,S  4,4,59863,119.726,0.8079999999999927,0
