,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
26,s2,S 65,1,6500,13.0,0.23399999999999999,0
42,s2,S 65,1,9356,18.712,0.0940000000000012,0
56,s2,S 65,1,12210,24.42,0.7860000000000014,0
75,s2,S 65,1,15882,31.764,0.6099999999999994,0
86,s2,S 65,1,17925,35.85,0.5159999999999982,0
101,s2,S 65,1,20780,41.56,0.3680000000000021,0
110,s2,S 65,1,22411,44.822,0.29000000000000625,0
126,s2,S 65,1,25267,50.534,0.15200000000000102,0
156,s2,S 65,1,30980,61.96,0.7079999999999984,0
169,s2,S 65,1,33425,66.85,0.5779999999999887,0
184,s2,S 65,1,36284,72.568,0.4519999999999982,0
206,s2,S 65,1,40362,80.724,0.2400000000000091,0
219,s2,S 65,1,42809,85.618,0.11999999999999034,0
227,s2,S 65,1,44444,88.888,0.05000000000001137,0
232,s2,S 65,1,45667,91.334,0.8140000000000072,0
251,s2,S 65,1,48932,97.864,0.5220000000000056,0
267,s2,S 65,1,51787,103.574,0.5240000000000009,0
276,s2,S 65,1,53416,106.832,0.4339999999999975,0
286,s2,S 65,1,55460,110.92,0.34600000000000364,0
299,s2,S 65,1,57908,115.816,0.2220000000000084,0
309,s2,S 65,1,59948,119.896,0.12399999999999523,0
