,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
33,s1,S  2,2,7351,14.702,0.7379999999999995,2
51,s1,S  2,2,10273,20.546,0.05600000000000094,0
67,s1,S  2,2,13203,26.406,0.20199999999999818,2
83,s1,S  2,2,16129,32.258,0.3440000000000012,2
107,s1,S  2,2,20725,41.45,0.5640000000000001,2
115,s1,S  2,2,21978,43.956,0.2980000000000018,2
153,s1,S  2,2,28249,56.498,0.10599999999999454,2
158,s1,S  2,2,29084,58.168,0.14000000000000057,2
168,s1,S  2,2,30756,61.512,0.21600000000000108,2
212,s1,S  2,2,38282,76.564,0.5819999999999936,2
223,s1,S  2,2,40372,80.744,0.6820000000000022,2
244,s1,S  2,2,43713,87.426,0.028000000000005798,0
259,s1,S  2,2,46225,92.45,0.15000000000000568,2
268,s1,S  2,2,47897,95.794,0.23000000000000398,2
291,s1,S  2,2,52074,104.148,0.42199999999999704,2
305,s1,S  2,2,54581,109.162,0.5460000000000065,2
312,s1,S  2,2,55838,111.676,0.6080000000000041,0
321,s1,S  2,2,57510,115.02,0.6899999999999977,2
335,s1,S  2,2,60019,120.038,0.8100000000000023,2
