,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
1,s2,S 72,8,783,1.566,0.8160000000000001,1
4,s2,S 72,8,1603,3.206,0.8199999999999998,1
15,s2,S 72,8,3643,7.286,0.266,1
25,s2,S 72,8,5274,10.548,0.18399999999999928,1
39,s2,S 72,8,7720,15.44,0.06199999999999939,1
69,s2,S 72,8,13433,26.866,0.6179999999999986,1
78,s2,S 72,8,15064,30.128,0.5399999999999991,1
85,s2,S 72,8,16289,32.578,0.47800000000000153,1
96,s2,S 72,8,18326,36.652,0.3680000000000021,1
103,s2,S 72,8,19551,39.102,0.31400000000000006,0
108,s2,S 72,8,20370,40.74,0.28000000000000114,0
121,s2,S 72,8,22816,45.632,0.16199999999999903,0
126,s2,S 72,8,23632,47.264,0.11599999999999966,1
133,s2,S 72,8,24856,49.712,0.060000000000002274,1
139,s2,S 72,8,26078,52.156,0.8159999999999954,1
148,s2,S 72,8,27711,55.422,0.7519999999999953,0
153,s2,S 72,8,28529,57.058,0.5219999999999985,1
171,s2,S 72,8,31790,63.58,0.5499999999999972,0
182,s2,S 72,8,33832,67.664,0.45400000000000773,0
190,s2,S 72,8,35464,70.928,0.36999999999999034,1
202,s2,S 72,8,37502,75.004,0.27200000000000557,1
215,s2,S 72,8,39950,79.9,0.1460000000000008,1
220,s2,S 72,8,40766,81.532,0.11399999999999011,1
225,s2,S 72,8,41585,83.17,0.0799999999999983,1
232,s2,S 72,8,42809,85.618,0.012000000000000455,0
238,s2,S 72,8,44030,88.06,0.7879999999999967,0
246,s2,S 72,8,45253,90.506,0.2600000000000051,1
255,s2,S 72,8,46885,93.77,0.6400000000000006,0
260,s2,S 72,8,47702,95.404,0.6099999999999994,0
269,s2,S 72,8,49334,98.668,0.5220000000000056,1
278,s2,S 72,8,50964,101.928,0.4380000000000024,0
286,s2,S 72,8,52192,104.384,0.3340000000000032,1
295,s2,S 72,8,53823,107.646,0.3119999999999976,1
312,s2,S 72,8,57088,114.176,0.14799999999999613,1
328,s2,S 72,8,59940,119.88,0.007999999999995566,0
