,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S129,1,2476,4.952,0.548,1
8,response,S129,1,3399,6.798,0.3280000000000003,1
15,response,S129,1,4633,9.266,0.3439999999999994,1
20,response,S129,1,5358,10.716,0.16799999999999926,1
31,response,S129,1,7450,14.9,0.27200000000000024,1
36,response,S129,1,8333,16.666,0.402000000000001,1
53,response,S129,1,11579,23.158,0.3620000000000019,1
97,response,S129,1,20147,40.294,0.36599999999999966,1
108,response,S129,1,22146,44.292,0.28600000000000136,1
122,response,S129,1,24693,49.386,0.48799999999999955,1
131,response,S129,1,26409,52.818,0.6559999999999988,1
144,response,S129,1,28778,57.556,0.48399999999999466,1
162,response,S129,1,32100,64.2,0.44200000000000017,1
182,response,S129,1,35909,71.818,0.0660000000000025,1
193,response,S129,1,37996,75.992,0.16400000000000148,1
204,response,S129,1,40047,80.094,0.18999999999999773,1
238,response,S129,1,46753,93.506,0.48799999999999955,1
243,response,S129,1,47671,95.342,0.6479999999999961,1
257,response,S129,1,50096,100.192,0.4819999999999993,1
263,response,S129,1,51102,102.204,0.26599999999999113,1
272,response,S129,1,52646,105.292,0.0940000000000083,1
295,response,S129,1,57196,114.392,0.2079999999999984,1
