,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
6,s2,S 66,2,1934,3.868,0.3380000000000001,0
109,s2,S 66,2,21517,43.034,0.2079999999999984,0
116,s2,S 66,2,22742,45.484,0.1600000000000037,0
120,s2,S 66,2,23561,47.122,0.1180000000000021,0
147,s2,S 66,2,28861,57.722,0.6920000000000002,0
160,s2,S 66,2,31308,62.616,0.5619999999999976,0
311,s2,S 66,2,58644,117.288,0.060000000000002274,0
