,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
35,response,S130,2,7644,15.288,0.5060000000000002,2
70,response,S130,2,13649,27.298,0.0639999999999965,2
84,response,S130,2,16355,32.71,0.4519999999999982,2
109,response,S130,2,21039,42.078,0.3680000000000021,2
117,response,S130,2,22320,44.64,0.48799999999999955,2
154,response,S130,2,28539,57.078,0.5800000000000054,2
159,response,S130,2,29381,58.762,0.5940000000000012,2
169,response,S130,2,31038,62.076,0.5640000000000001,2
214,response,S130,2,38507,77.014,0.21999999999999886,2
225,response,S130,2,40660,81.32,0.44599999999999795,2
260,response,S130,2,46538,93.076,0.6259999999999906,2
269,response,S130,2,48142,96.284,0.4900000000000091,2
293,response,S130,2,52400,104.8,0.26200000000000045,2
307,response,S130,2,54830,109.66,0.2259999999999991,2
323,response,S130,2,57804,115.608,0.4660000000000082,2
337,response,S130,2,60451,120.902,0.8619999999999948,2
