,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
64,s1,S  9,9,11877,23.754,0.13800000000000168,0
117,s1,S  9,9,21910,43.82,0.6139999999999972,0
157,s1,S  9,9,29015,58.03,0.13600000000000279,0
170,s1,S  9,9,31523,63.046,0.259999999999998,0
189,s1,S  9,9,35285,70.57,0.4439999999999884,0
198,s1,S  9,9,36959,73.918,0.5220000000000056,0
211,s1,S  9,9,39468,78.936,0.6480000000000103,0
243,s1,S  9,9,45319,90.638,0.10600000000000875,0
252,s1,S  9,9,46992,93.984,0.1939999999999884,0
263,s1,S  9,9,49082,98.164,0.2960000000000065,0
284,s1,S  9,9,53263,106.526,0.49799999999999045,0
290,s1,S  9,9,54516,109.032,0.5480000000000018,0
301,s1,S  9,9,56606,113.212,0.6500000000000057,0
317,s1,S  9,9,59529,119.058,0.7880000000000109,0
