,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
12,s1,S  6,6,3071,6.142,0.5340000000000007,2
27,s1,S  6,6,5576,11.152,0.645999999999999,2
32,s1,S  6,6,6414,12.828,0.6899999999999995,2
42,s1,S  6,6,8087,16.174,0.7779999999999987,2
60,s1,S  6,6,11432,22.864,0.12600000000000122,2
74,s1,S  6,6,13936,27.872,0.23199999999999932,0
79,s1,S  6,6,14776,29.552,0.2839999999999989,2
100,s1,S  6,6,18538,37.076,0.46399999999999864,2
115,s1,S  6,6,21043,42.086,0.5760000000000005,2
128,s1,S  6,6,23134,46.268,0.6760000000000019,2
153,s1,S  6,6,27316,54.632,0.07199999999999562,2
210,s1,S  6,6,36928,73.856,0.5259999999999962,0
218,s1,S  6,6,38602,77.204,0.6079999999999899,2
225,s1,S  6,6,39854,79.708,0.6700000000000017,2
234,s1,S  6,6,41525,83.05,0.7459999999999951,2
259,s1,S  6,6,45707,91.414,0.12999999999999545,2
270,s1,S  6,6,47797,95.594,0.23199999999999932,2
277,s1,S  6,6,49051,98.102,0.29000000000000625,2
334,s1,S  6,6,59499,118.998,0.7920000000000016,2
