,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  5,5,1138,2.276,0.8399999999999999,1
10,s1,S  5,5,2809,5.618,0.4580000000000002,1
15,s1,S  5,5,3644,7.288,0.49600000000000044,1
20,s1,S  5,5,4484,8.968,0.5419999999999998,1
25,s1,S  5,5,5317,10.634,0.5820000000000007,1
32,s1,S  5,5,6573,13.146,0.6460000000000008,1
37,s1,S  5,5,7406,14.812,0.6760000000000002,1
42,s1,S  5,5,8246,16.492,0.7260000000000009,1
49,s1,S  5,5,9499,18.998,0.7860000000000014,1
65,s1,S  5,5,12425,24.85,0.11200000000000188,1
70,s1,S  5,5,13262,26.524,0.1479999999999997,1
77,s1,S  5,5,14514,29.028,0.20399999999999707,1
82,s1,S  5,5,15350,30.7,0.24399999999999977,1
89,s1,S  5,5,16604,33.208,0.30799999999999983,1
102,s1,S  5,5,19111,38.222,0.4280000000000044,1
113,s1,S  5,5,21201,42.402,0.5300000000000011,1
118,s1,S  5,5,22038,44.076,0.5720000000000027,0
147,s1,S  5,5,27473,54.946,0.013999999999995794,1
156,s1,S  5,5,29144,58.288,0.09199999999999875,1
167,s1,S  5,5,31235,62.47,0.19999999999999574,1
190,s1,S  5,5,35831,71.662,0.4140000000000015,1
205,s1,S  5,5,38758,77.516,0.5560000000000116,1
212,s1,S  5,5,40013,80.026,0.6119999999999948,1
217,s1,S  5,5,40846,81.692,0.6539999999999964,1
224,s1,S  5,5,42099,84.198,0.7059999999999889,1
235,s1,S  5,5,44191,88.382,0.8120000000000118,1
243,s1,S  5,5,45447,90.894,0.06400000000000716,1
252,s1,S  5,5,47117,94.234,0.13400000000000034,1
267,s1,S  5,5,50042,100.084,0.2740000000000009,0
275,s1,S  5,5,51715,103.43,0.362000000000009,1
288,s1,S  5,5,54222,108.444,0.46999999999999886,0
294,s1,S  5,5,55480,110.96,0.539999999999992,1
303,s1,S  5,5,57148,114.296,0.612000000000009,0
316,s1,S  5,5,59659,119.318,0.7379999999999995,1
