,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
33,s1,S  5,5,8243,16.486,0.060000000000002274,0
68,s1,S  5,5,15757,31.514,0.18799999999999883,0
74,s1,S  5,5,17285,34.57,0.588000000000001,0
86,s1,S  5,5,19878,39.756,0.32200000000000273,0
116,s1,S  5,5,26433,52.866,0.3500000000000014,0
164,s1,S  5,5,36709,73.418,0.41200000000000614,0
173,s1,S  5,5,38776,77.552,0.23800000000001376,0
221,s1,S  5,5,49514,99.028,0.35200000000000387,0
227,s1,S  5,5,50932,101.864,0.23199999999999932,0
252,s1,S  5,5,56059,112.118,0.6619999999999919,0
267,s1,S  5,5,59674,119.348,0.03999999999999204,0
