,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,response,S136,8,2556,5.112,0.2560000000000002,1
15,response,S136,8,4805,9.61,0.45199999999999996,1
27,response,S136,8,7626,15.252,0.7599999999999998,1
57,response,S136,8,14091,28.182,0.6859999999999999,1
73,response,S136,8,17377,34.754,0.17799999999999727,1
100,response,S136,8,23428,46.856,0.07400000000000517,1
106,response,S136,8,24654,49.308,0.23400000000000176,1
124,response,S136,8,28507,57.014,0.06400000000000006,1
139,response,S136,8,31734,63.468,0.09200000000000585,1
142,response,S136,8,32673,65.346,0.6560000000000059,1
148,response,S136,8,33642,67.284,0.27000000000001023,1
163,response,S136,8,36784,73.568,0.1839999999999975,1
172,response,S136,8,38677,77.354,0.13599999999999568,1
180,response,S136,8,40457,80.914,0.37000000000000455,1
188,response,S136,8,42188,84.376,0.23000000000000398,1
197,response,S136,8,44057,88.114,0.21399999999999864,1
213,response,S136,8,47752,95.504,0.5820000000000078,1
225,response,S136,8,50301,100.602,0.7760000000000105,1
234,response,S136,8,51989,103.978,0.007999999999995566,1
249,response,S136,8,55327,110.654,0.015999999999991132,1
258,response,S136,8,57164,114.328,0.18999999999999773,1
