,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
1,s1,S  2,2,1630,3.26,1.0959999999999996,1
4,s1,S  2,2,2558,5.116,0.9499999999999993,1
28,s1,S  2,2,8256,16.512,0.886000000000001,0
36,s1,S  2,2,10083,20.166,0.45200000000000173,0
50,s1,S  2,2,13333,26.666,0.7940000000000005,1
73,s1,S  2,2,17901,35.802,0.5559999999999974,0
80,s1,S  2,2,19280,38.56,0.3640000000000043,0
95,s1,S  2,2,22918,45.836,0.19999999999999574,0
107,s1,S  2,2,25582,51.164,0.12199999999999989,1
114,s1,S  2,2,27124,54.248,0.2979999999999947,1
119,s1,S  2,2,28036,56.072,0.30799999999999983,0
134,s1,S  2,2,31728,63.456,0.40400000000000347,0
138,s1,S  2,2,32675,65.35,0.35999999999999943,0
142,s1,S  2,2,33810,67.62,0.7980000000000018,0
159,s1,S  2,2,37300,74.6,0.5360000000000014,1
170,s1,S  2,2,39691,79.382,0.6760000000000019,1
178,s1,S  2,2,41338,82.676,0.3160000000000025,0
203,s1,S  2,2,46959,93.918,0.10800000000000409,0
207,s1,S  2,2,47976,95.952,0.5259999999999962,0
218,s1,S  2,2,50497,100.994,0.9359999999999928,1
237,s1,S  2,2,54670,109.34,0.8940000000000055,1
254,s1,S  2,2,58154,116.308,0.6060000000000088,0
264,s1,S  2,2,60318,120.636,0.1460000000000008,0
