,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 72,8,1382,2.764,0.8319999999999999,0
6,s2,S 72,8,2490,4.98,0.20000000000000018,1
14,s2,S 72,8,4219,8.438,0.8840000000000003,0
21,s2,S 72,8,5585,11.17,0.5739999999999998,0
31,s2,S 72,8,8098,16.196,0.11000000000000298,0
48,s2,S 72,8,12264,24.528,0.357999999999997,0
52,s2,S 72,8,13074,26.148,0.07600000000000051,0
56,s2,S 72,8,14071,28.142,0.053999999999998494,1
79,s2,S 72,8,19052,38.104,0.554000000000002,0
96,s2,S 72,8,22891,45.782,0.4059999999999988,1
104,s2,S 72,8,24684,49.368,0.7740000000000009,1
118,s2,S 72,8,27845,55.69,0.9179999999999993,0
122,s2,S 72,8,28795,57.59,0.7560000000000002,0
128,s2,S 72,8,30097,60.194,0.16600000000000392,1
133,s2,S 72,8,31130,62.26,0.3500000000000014,0
139,s2,S 72,8,32476,64.952,0.18999999999999773,0
147,s2,S 72,8,34414,68.828,0.6880000000000024,0
158,s2,S 72,8,37056,74.112,0.9039999999999964,1
164,s2,S 72,8,38196,76.392,0.14000000000000057,0
175,s2,S 72,8,40897,81.794,0.7000000000000028,1
192,s2,S 72,8,44443,88.886,0.5519999999999925,0
208,s2,S 72,8,48226,96.452,0.8079999999999927,0
217,s2,S 72,8,50029,100.058,0.6040000000000134,0
225,s2,S 72,8,52041,104.082,0.4959999999999951,1
232,s2,S 72,8,53386,106.772,0.1880000000000024,1
236,s2,S 72,8,54246,108.492,0.45600000000000307,1
245,s2,S 72,8,56087,112.174,0.07600000000000762,0
255,s2,S 72,8,58545,117.09,0.9420000000000073,0
261,s2,S 72,8,59839,119.678,0.7079999999999984,1
