,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
28,s1,S  2,2,8256,16.512,0.886000000000001,0
73,s1,S  2,2,17901,35.802,0.5559999999999974,0
80,s1,S  2,2,19280,38.56,0.3640000000000043,0
95,s1,S  2,2,22918,45.836,0.19999999999999574,0
119,s1,S  2,2,28036,56.072,0.30799999999999983,0
134,s1,S  2,2,31728,63.456,0.40400000000000347,0
138,s1,S  2,2,32675,65.35,0.35999999999999943,0
178,s1,S  2,2,41338,82.676,0.3160000000000025,0
203,s1,S  2,2,46959,93.918,0.10800000000000409,0
264,s1,S  2,2,60318,120.636,0.1460000000000008,0
