,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S133,5,3941,7.882,0.3979999999999997,1
18,response,S133,5,7215,14.43,0.1379999999999999,1
25,response,S133,5,8680,17.36,0.3440000000000012,1
33,response,S133,5,10069,20.138,0.08000000000000185,1
42,response,S133,5,12225,24.45,0.029999999999997584,1
52,response,S133,5,14543,29.086,0.6639999999999979,1
57,response,S133,5,15468,30.936,0.3960000000000008,1
70,response,S133,5,18345,36.69,0.27599999999999625,1
78,response,S133,5,20123,40.246,0.3620000000000019,1
98,response,S133,5,24731,49.462,0.39400000000000546,1
120,response,S133,5,29720,59.44,0.3879999999999981,1
136,response,S133,5,33587,67.174,0.7420000000000044,1
154,response,S133,5,37701,75.402,0.597999999999999,1
167,response,S133,5,40558,81.116,0.8059999999999974,1
209,response,S133,5,49882,99.764,0.10799999999998988,1
223,response,S133,5,53058,106.116,0.8640000000000043,1
234,response,S133,5,55414,110.828,0.5080000000000098,1
239,response,S133,5,56293,112.586,0.5900000000000034,1
246,response,S133,5,57690,115.38,0.13599999999999568,1
254,response,S133,5,59421,118.842,0.44599999999999795,1
261,response,S133,5,60851,121.702,0.17199999999999704,1
