,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
6,response,S131,3,2631,5.262,0.017999999999999794,1
30,response,S131,3,8212,16.424,0.19599999999999795,1
35,response,S131,3,9369,18.738,0.3739999999999988,1
60,response,S131,3,14941,29.882,0.48400000000000176,1
65,response,S131,3,15940,31.88,0.4519999999999982,1
85,response,S131,3,20171,40.342,0.045999999999999375,1
90,response,S131,3,21126,42.252,0.10600000000000165,1
113,response,S131,3,26757,53.514,0.5160000000000053,1
119,response,S131,3,27809,55.618,0.09799999999999898,1
143,response,S131,3,32928,65.856,0.033999999999991815,1
151,response,S131,3,34811,69.622,0.5619999999999976,1
159,response,S131,3,36399,72.798,0.16599999999999682,1
172,response,S131,3,39474,78.948,0.5079999999999956,1
185,response,S131,3,42463,84.926,0.5060000000000002,1
199,response,S131,3,45545,91.09,0.382000000000005,1
210,response,S131,3,47732,95.464,0.5660000000000025,1
215,response,S131,3,48575,97.15,0.11400000000000432,1
231,response,S131,3,52287,104.574,0.09199999999999875,1
238,response,S131,3,53785,107.57,0.34199999999999875,1
252,response,S131,3,56791,113.582,0.539999999999992,1
262,response,S131,3,58978,117.956,0.534000000000006,1
