,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
1,response,S129,1,1723,3.446,0.8260000000000001,1
5,response,S129,1,3123,6.246,0.4900000000000002,1
26,response,S129,1,8127,16.254,0.6260000000000012,1
35,response,S129,1,10107,20.214,0.6479999999999997,1
40,response,S129,1,10989,21.978,0.08200000000000074,1
47,response,S129,1,12419,24.838,0.2480000000000011,1
61,response,S129,1,15601,31.202,0.43000000000000327,1
69,response,S129,1,17397,34.794,0.5339999999999989,1
76,response,S129,1,18899,37.798,0.7139999999999986,1
83,response,S129,1,20165,40.33,0.35199999999999676,1
127,response,S129,1,30346,60.692,0.17199999999999704,1
131,response,S129,1,31352,62.704,0.6280000000000001,1
140,response,S129,1,32883,65.766,0.11400000000000432,1
157,response,S129,1,36932,73.864,0.8860000000000099,1
185,response,S129,1,43435,86.87,0.882000000000005,1
198,response,S129,1,46215,92.43,0.132000000000005,1
232,response,S129,1,53495,106.99,0.5799999999999983,1
246,response,S129,1,56801,113.602,0.7280000000000086,1
