,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,s1,S  4,4,3035,6.07,1.2160000000000002,1
18,s1,S  4,4,6586,13.172,1.056000000000001,0
31,s1,S  4,4,9246,18.492,0.060000000000002274,1
37,s1,S  4,4,10626,21.252,0.6899999999999977,0
52,s1,S  4,4,13752,27.504,0.7540000000000013,1
62,s1,S  4,4,15861,31.722,0.12199999999999989,1
72,s1,S  4,4,17821,35.642,0.142000000000003,0
80,s1,S  4,4,19490,38.98,0.015999999999998238,0
98,s1,S  4,4,24075,48.15,0.9480000000000004,1
110,s1,S  4,4,26596,53.192,0.14999999999999858,1
117,s1,S  4,4,28011,56.022,0.20400000000000063,1
127,s1,S  4,4,30184,60.368,0.12000000000000455,1
133,s1,S  4,4,31613,63.226,0.7779999999999987,1
145,s1,S  4,4,34178,68.356,0.7800000000000011,1
157,s1,S  4,4,36740,73.48,0.17600000000000193,1
164,s1,S  4,4,38338,76.676,0.8419999999999987,1
174,s1,S  4,4,40411,80.822,0.21999999999999886,1
178,s1,S  4,4,41253,82.506,0.8719999999999999,0
192,s1,S  4,4,44420,88.84,0.8740000000000094,1
214,s1,S  4,4,49519,99.038,0.5720000000000027,0
219,s1,S  4,4,50450,100.9,0.75,0
246,s1,S  4,4,56553,113.106,0.1699999999999875,1
253,s1,S  4,4,58039,116.078,0.4420000000000073,1
260,s1,S  4,4,59783,119.566,1.0060000000000002,0
