,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s2,S 73,9,2646,5.292,0.242,0
12,s2,S 73,9,4430,8.86,0.5999999999999996,0
20,s2,S 73,9,6417,12.834,0.6920000000000002,0
31,s2,S 73,9,8613,17.226,0.28800000000000026,0
38,s2,S 73,9,10628,21.256,0.8500000000000014,0
57,s2,S 73,9,14272,28.544,0.1960000000000015,0
62,s2,S 73,9,15612,31.224,0.6120000000000019,0
78,s2,S 73,9,19466,38.932,0.43200000000000216,0
91,s2,S 73,9,22659,45.318,0.45599999999999596,0
104,s2,S 73,9,25448,50.896,0.3119999999999976,0
127,s2,S 73,9,30847,61.694,0.5080000000000027,0
137,s2,S 73,9,33257,66.514,0.5579999999999927,0
187,s2,S 73,9,43884,87.768,0.40399999999999636,0
192,s2,S 73,9,45356,90.712,0.8299999999999983,0
214,s2,S 73,9,50008,100.016,0.06400000000000716,0
219,s2,S 73,9,51274,102.548,0.6500000000000057,0
228,s2,S 73,9,53206,106.412,0.32200000000000273,0
247,s2,S 73,9,57293,114.586,0.6080000000000041,0
251,s2,S 73,9,58348,116.696,0.36199999999999477,0
