,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,response,S130,2,3838,7.676,0.1459999999999999,1
31,response,S130,2,10008,20.016,0.08399999999999963,1
55,response,S130,2,15508,31.016,0.14999999999999858,1
60,response,S130,2,16775,33.55,0.6359999999999957,1
90,response,S130,2,23663,47.326,0.27600000000000335,1
100,response,S130,2,25785,51.57,0.30400000000000205,1
105,response,S130,2,26847,53.694,0.6859999999999999,1
117,response,S130,2,29416,58.832,0.13600000000000279,1
124,response,S130,2,30980,61.96,0.4819999999999993,1
138,response,S130,2,34008,68.016,0.23000000000000398,1
166,response,S130,2,40721,81.442,0.5099999999999909,1
178,response,S130,2,43181,86.362,0.08399999999998897,1
185,response,S130,2,44698,89.396,0.40800000000000125,1
196,response,S130,2,47265,94.53,0.5040000000000049,1
204,response,S130,2,48798,97.596,0.08200000000000784,1
221,response,S130,2,52905,105.81,0.5799999999999983,1
233,response,S130,2,55323,110.646,0.3760000000000048,1
238,response,S130,2,56550,113.1,0.5240000000000009,1
