,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
7,s2,S 70,6,3599,7.198,0.34800000000000075,2
13,s2,S 70,6,4873,9.746,0.8580000000000005,0
34,s2,S 70,6,9591,19.182,0.8499999999999979,2
76,s2,S 70,6,18331,36.662,0.22399999999999665,0
91,s2,S 70,6,21639,43.278,0.7800000000000011,2
100,s2,S 70,6,23394,46.788,0.11199999999999477,2
115,s2,S 70,6,26721,53.442,0.5480000000000018,0
123,s2,S 70,6,28007,56.014,0.27600000000000335,0
135,s2,S 70,6,30853,61.706,0.6960000000000051,0
152,s2,S 70,6,34236,68.472,0.40399999999999636,0
167,s2,S 70,6,37348,74.696,0.6439999999999912,0
193,s2,S 70,6,43355,86.71,0.2219999999999942,2
206,s2,S 70,6,46066,92.132,0.7860000000000014,0
270,s2,S 70,6,60627,121.254,1.0120000000000005,2
