,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
12,s1,S  1,1,4790,9.58,0.1739999999999995,0
20,s1,S  1,1,6672,13.344,0.4900000000000002,0
53,s1,S  1,1,13980,27.96,0.8100000000000023,0
65,s1,S  1,1,16546,33.092,0.847999999999999,0
89,s1,S  1,1,21671,43.342,0.7040000000000006,0
99,s1,S  1,1,24060,48.12,0.8739999999999952,0
119,s1,S  1,1,28632,57.264,0.578000000000003,0
165,s1,S  1,1,38474,76.948,0.02199999999999136,0
171,s1,S  1,1,39896,79.792,0.18200000000000216,0
181,s1,S  1,1,42540,85.08,0.5439999999999969,0
200,s1,S  1,1,46546,93.092,0.554000000000002,0
224,s1,S  1,1,51645,103.29,0.38800000000000523,0
236,s1,S  1,1,54357,108.714,0.563999999999993,0
251,s1,S  1,1,57711,115.422,0.31799999999999784,0
