,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
18,s1,S  3,3,4645,9.29,0.3119999999999994,0
26,s1,S  3,3,6598,13.196,0.6939999999999991,0
92,s1,S  3,3,21066,42.132,0.8559999999999945,0
100,s1,S  3,3,22922,45.844,0.6120000000000019,2
113,s1,S  3,3,25469,50.938,0.38800000000000523,0
132,s1,S  3,3,30046,60.092,0.04200000000000159,0
143,s1,S  3,3,32791,65.582,0.3259999999999934,2
159,s1,S  3,3,36333,72.666,0.7299999999999898,0
165,s1,S  3,3,37776,75.552,0.7260000000000133,0
178,s1,S  3,3,40859,81.718,0.7700000000000102,0
183,s1,S  3,3,41973,83.946,0.060000000000002274,0
199,s1,S  3,3,45481,90.962,0.6240000000000094,0
216,s1,S  3,3,49589,99.178,0.5379999999999967,0
