,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
7,response,S136,8,2740,5.48,0.5,1
57,response,S136,8,14410,28.82,0.6780000000000008,1
97,response,S136,8,23091,46.182,0.4000000000000057,1
106,response,S136,8,25044,50.088,0.2779999999999987,1
130,response,S136,8,30474,60.948,0.09600000000000364,1
160,response,S136,8,37400,74.8,0.519999999999996,1
177,response,S136,8,41297,82.594,0.12399999999999523,1
228,response,S136,8,52432,104.864,0.07000000000000739,1
233,response,S136,8,53677,107.354,0.5819999999999936,1
238,response,S136,8,54621,109.242,0.4000000000000057,1
263,response,S136,8,60251,120.502,0.1799999999999926,1
