,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  9,9,2361,4.722,1.1620000000000004,1
6,s1,S  9,9,3148,6.296,0.07800000000000029,0
11,s1,S  9,9,4300,8.6,0.6179999999999994,1
18,s1,S  9,9,5782,11.564,0.6780000000000008,0
35,s1,S  9,9,9506,19.012,0.05999999999999872,1
43,s1,S  9,9,10908,21.816,0.1479999999999997,1
61,s1,S  9,9,14982,29.964,0.727999999999998,0
65,s1,S  9,9,15919,31.838,0.6539999999999999,0
76,s1,S  9,9,18593,37.186,0.5060000000000002,1
82,s1,S  9,9,19679,39.358,0.21799999999999642,1
89,s1,S  9,9,21236,42.472,0.21999999999999886,1
94,s1,S  9,9,22134,44.268,0.23799999999999955,0
114,s1,S  9,9,26771,53.542,0.23000000000000398,1
127,s1,S  9,9,29362,58.724,0.07399999999999807,1
144,s1,S  9,9,33268,66.536,0.38400000000000034,1
165,s1,S  9,9,38087,76.174,0.534000000000006,1
174,s1,S  9,9,39917,79.834,0.44599999999999795,0
183,s1,S  9,9,42021,84.042,0.04399999999999693,1
190,s1,S  9,9,43630,87.26,0.6940000000000026,1
195,s1,S  9,9,44494,88.988,0.578000000000003,1
204,s1,S  9,9,46091,92.182,0.11400000000000432,1
213,s1,S  9,9,48148,96.296,0.5280000000000058,1
232,s1,S  9,9,52380,104.76,0.347999999999999,0
247,s1,S  9,9,55891,111.782,0.04599999999999227,1
256,s1,S  9,9,57971,115.942,0.6399999999999864,0
263,s1,S  9,9,59352,118.704,0.5019999999999953,1
