,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
17,s1,S  8,8,5092,10.184,0.5519999999999996,0
40,s1,S  8,8,10181,20.362,0.575999999999997,0
48,s1,S  8,8,12301,24.602,0.6559999999999988,0
66,s1,S  8,8,15854,31.708,0.34199999999999875,0
96,s1,S  8,8,22489,44.978,0.021999999999998465,0
112,s1,S  8,8,25945,51.89,0.21399999999999864,0
131,s1,S  8,8,29988,59.976,0.012000000000000455,0
156,s1,S  8,8,35193,70.386,0.1979999999999933,0
184,s1,S  8,8,41451,82.902,0.6560000000000059,0
201,s1,S  8,8,44891,89.782,0.43200000000000216,0
207,s1,S  8,8,46356,92.712,0.6200000000000045,0
229,s1,S  8,8,51054,102.108,0.612000000000009,0
241,s1,S  8,8,53671,107.342,0.35200000000000387,0
