,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
16,s2,S 68,4,5979,11.958,0.8200000000000003,0
33,s2,S 68,4,9700,19.4,0.28200000000000003,0
56,s2,S 68,4,14323,28.646,0.3279999999999994,0
70,s2,S 68,4,17229,34.458,0.001999999999995339,0
83,s2,S 68,4,20300,40.6,0.5560000000000045,0
123,s2,S 68,4,29147,58.294,0.25199999999999534,0
140,s2,S 68,4,33020,66.04,0.5500000000000114,0
149,s2,S 68,4,34819,69.638,0.09600000000000364,0
153,s2,S 68,4,35790,71.58,0.269999999999996,0
183,s2,S 68,4,42208,84.416,0.8759999999999906,0
189,s2,S 68,4,43641,87.282,0.7299999999999898,0
200,s2,S 68,4,45820,91.64,0.028000000000005798,0
211,s2,S 68,4,48570,97.14,0.09000000000000341,0
228,s2,S 68,4,52478,104.956,0.7280000000000086,0
234,s2,S 68,4,53780,107.56,0.24200000000000443,0
241,s2,S 68,4,55481,110.962,0.7340000000000089,0
265,s2,S 68,4,60662,121.324,0.7339999999999947,0
