,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
23,s2,S 70,6,6238,12.476,0.05000000000000071,2
29,s2,S 70,6,7706,15.412,0.8460000000000001,2
52,s2,S 70,6,12671,25.342,0.5539999999999985,2
76,s2,S 70,6,17776,35.552,0.3160000000000025,2
93,s2,S 70,6,21511,43.022,0.9439999999999955,2
103,s2,S 70,6,23698,47.396,0.597999999999999,2
115,s2,S 70,6,26145,52.29,0.9759999999999991,2
127,s2,S 70,6,28322,56.644,0.14000000000000057,2
139,s2,S 70,6,30832,61.664,0.008000000000002672,2
150,s2,S 70,6,33167,66.334,0.6000000000000085,2
173,s2,S 70,6,38157,76.314,0.5699999999999932,2
194,s2,S 70,6,42672,85.344,0.28999999999999204,0
231,s2,S 70,6,51152,102.304,0.6299999999999955,2
249,s2,S 70,6,54873,109.746,0.3439999999999941,2
262,s2,S 70,6,57503,115.006,0.14000000000000057,2
