,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,response,S134,6,1476,2.952,0.5339999999999998,1
5,response,S134,6,2494,4.988,0.5880000000000001,1
66,response,S134,6,15864,31.728,0.6440000000000019,1
112,response,S134,6,25549,51.098,0.7899999999999991,1
125,response,S134,6,28122,56.244,0.357999999999997,1
148,response,S134,6,32723,65.446,0.24800000000000466,1
192,response,S134,6,42333,84.666,0.06399999999999295,1
205,response,S134,6,45411,90.822,0.6640000000000015,1
217,response,S134,6,48162,96.324,0.5759999999999934,1
224,response,S134,6,49499,98.998,0.6700000000000017,1
243,response,S134,6,53501,107.002,0.013999999999995794,1
257,response,S134,6,56343,112.686,0.16200000000000614,1
