,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
21,s2,S 69,5,9501,9.501,0.26900000000000013,0
28,s2,S 69,5,11948,11.948,0.20800000000000018,0
37,s2,S 69,5,15214,15.214,0.13199999999999967,0
47,s2,S 69,5,19290,19.29,0.0259999999999998,0
79,s2,S 69,5,30713,30.713,0.5899999999999999,0
115,s2,S 69,5,43774,43.774,0.27199999999999847,0
121,s2,S 69,5,46223,46.223,0.20700000000000074,0
134,s2,S 69,5,51116,51.116,0.08500000000000085,0
155,s2,S 69,5,59276,59.276,0.7220000000000013,0
175,s2,S 69,5,66616,66.616,0.5420000000000016,0
199,s2,S 69,5,75594,75.594,0.3199999999999932,0
205,s2,S 69,5,78046,78.046,0.26500000000000057,0
249,s2,S 69,5,93546,93.546,0.7180000000000035,0
278,s2,S 69,5,104154,104.154,0.4590000000000032,0
296,s2,S 69,5,110685,110.685,0.30299999999999727,0
311,s2,S 69,5,116395,116.395,0.1629999999999967,0
