,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 68,4,2531,2.531,0.8110000000000002,0
13,s2,S 68,4,7427,7.427,0.2549999999999999,1
24,s2,S 68,4,11509,11.509,0.16000000000000014,1
44,s2,S 68,4,18858,18.858,0.8170000000000002,1
51,s2,S 68,4,21299,21.299,0.7510000000000012,1
56,s2,S 68,4,22933,22.933,0.7190000000000012,1
61,s2,S 68,4,24564,24.564,0.6750000000000007,1
70,s2,S 68,4,27834,27.834,0.5990000000000002,1
77,s2,S 68,4,30276,30.276,0.5399999999999991,1
82,s2,S 68,4,31913,31.913,0.5030000000000001,1
91,s2,S 68,4,35175,35.175,0.41899999999999693,1
100,s2,S 68,4,38433,38.433,0.33200000000000074,1
107,s2,S 68,4,40890,40.89,0.28300000000000125,1
112,s2,S 68,4,42517,42.517,0.23799999999999955,1
117,s2,S 68,4,44150,44.15,0.19299999999999784,1
122,s2,S 68,4,45777,45.777,0.15700000000000358,1
142,s2,S 68,4,54755,54.755,0.7710000000000008,1
147,s2,S 68,4,56391,56.391,0.7379999999999995,0
153,s2,S 68,4,58837,58.837,0.6770000000000067,1
158,s2,S 68,4,60471,60.471,0.6309999999999931,1
165,s2,S 68,4,62912,62.912,0.570999999999998,1
170,s2,S 68,4,64553,64.553,0.5409999999999968,1
177,s2,S 68,4,67001,67.001,0.47400000000000375,1
182,s2,S 68,4,68625,68.625,0.42799999999999727,1
187,s2,S 68,4,70262,70.262,0.39100000000000534,1
192,s2,S 68,4,71889,71.889,0.35299999999999443,1
197,s2,S 68,4,73521,73.521,0.30800000000000693,1
204,s2,S 68,4,75973,75.973,0.25499999999999545,1
219,s2,S 68,4,81684,81.684,0.10899999999999466,1
233,s2,S 68,4,87400,87.4,0.8150000000000119,1
240,s2,S 68,4,89841,89.841,0.742999999999995,1
253,s2,S 68,4,94744,94.744,0.6370000000000005,1
258,s2,S 68,4,96375,96.375,0.5900000000000034,1
269,s2,S 68,4,100447,100.447,0.4819999999999993,1
282,s2,S 68,4,105350,105.35,0.3649999999999949,1
291,s2,S 68,4,108615,108.615,0.2879999999999967,1
308,s2,S 68,4,115141,115.141,0.13000000000000966,1
317,s2,S 68,4,118403,118.403,0.04600000000000648,1
322,s2,S 68,4,120034,120.034,0.007000000000005002,1
