,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 72,8,2443,2.443,0.808,1
8,s2,S 72,8,4897,4.897,0.32399999999999984,1
15,s2,S 72,8,7344,7.344,0.2600000000000007,1
22,s2,S 72,8,9788,9.788,0.2029999999999994,1
35,s2,S 72,8,14689,14.689,0.08999999999999986,1
40,s2,S 72,8,16315,16.315,0.04200000000000159,1
58,s2,S 72,8,23666,23.666,0.6969999999999992,1
67,s2,S 72,8,26925,26.925,0.6180000000000021,1
86,s2,S 72,8,34273,34.273,0.44200000000000017,1
91,s2,S 72,8,35899,35.899,0.3990000000000009,1
96,s2,S 72,8,37536,37.536,0.36299999999999955,1
103,s2,S 72,8,39984,39.984,0.2989999999999995,1
108,s2,S 72,8,41612,41.612,0.25900000000000034,1
115,s2,S 72,8,44065,44.065,0.19699999999999562,1
126,s2,S 72,8,48136,48.136,0.09000000000000341,1
133,s2,S 72,8,50586,50.586,0.03499999999999659,1
145,s2,S 72,8,55483,55.483,0.7530000000000001,1
154,s2,S 72,8,58747,58.747,0.671999999999997,1
165,s2,S 72,8,62824,62.824,0.5719999999999956,1
170,s2,S 72,8,64460,64.46,0.5359999999999943,1
177,s2,S 72,8,66908,66.908,0.47400000000000375,1
184,s2,S 72,8,69359,69.359,0.41100000000000136,1
195,s2,S 72,8,73437,73.437,0.31399999999999295,1
206,s2,S 72,8,77519,77.519,0.21300000000000807,1
223,s2,S 72,8,84046,84.046,0.05500000000000682,1
228,s2,S 72,8,85671,85.671,0.012000000000000455,0
231,s2,S 72,8,87310,87.31,0.8100000000000023,1
242,s2,S 72,8,91385,91.385,0.7049999999999983,1
249,s2,S 72,8,93838,93.838,0.6490000000000009,1
256,s2,S 72,8,96278,96.278,0.585000000000008,1
261,s2,S 72,8,97918,97.918,0.5550000000000068,1
272,s2,S 72,8,101998,101.998,0.44899999999999807,1
277,s2,S 72,8,103629,103.629,0.409000000000006,1
292,s2,S 72,8,109343,109.343,0.277000000000001,1
299,s2,S 72,8,111784,111.784,0.20700000000000784,1
304,s2,S 72,8,113413,113.413,0.16499999999999204,1
