,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
7,s1,S  2,2,4736,4.736,0.49099999999999966,0
28,s1,S  2,2,12259,12.259,0.6760000000000002,0
39,s1,S  2,2,16439,16.439,0.7750000000000004,0
50,s1,S  2,2,20618,20.618,0.054999999999999716,0
59,s1,S  2,2,23968,23.968,0.14199999999999946,0
70,s1,S  2,2,28148,28.148,0.2469999999999999,0
79,s1,S  2,2,31492,31.492,0.3249999999999993,0
102,s1,S  2,2,39845,39.845,0.5150000000000006,0
135,s1,S  2,2,51551,51.551,0.794000000000004,0
140,s1,S  2,2,53221,53.221,0.01999999999999602,0
180,s1,S  2,2,67434,67.434,0.36599999999999966,0
186,s1,S  2,2,69944,69.944,0.42199999999999704,0
202,s1,S  2,2,75795,75.795,0.5630000000000024,0
238,s1,S  2,2,88331,88.331,0.04800000000000182,0
251,s1,S  2,2,93355,93.355,0.17100000000000648,2
272,s1,S  2,2,100872,100.872,0.34499999999999886,0
276,s1,S  2,2,102550,102.55,0.387999999999991,0
288,s1,S  2,2,107566,107.566,0.5109999999999957,0
294,s1,S  2,2,110076,110.076,0.5699999999999932,0
