,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
46,s2,S 68,4,18728,18.728,0.05700000000000216,0
74,s2,S 68,4,29339,29.339,0.634999999999998,0
85,s2,S 68,4,33417,33.417,0.5279999999999987,0
102,s2,S 68,4,39942,39.942,0.365000000000002,0
124,s2,S 68,4,48103,48.103,0.17099999999999937,0
135,s2,S 68,4,52184,52.184,0.0659999999999954,0
163,s2,S 68,4,62792,62.792,0.5660000000000025,0
169,s2,S 68,4,65241,65.241,0.5859999999999985,0
186,s2,S 68,4,71765,71.765,0.41899999999999693,0
208,s2,S 68,4,79929,79.929,0.22299999999999898,0
218,s2,S 68,4,84005,84.005,0.12599999999999056,0
238,s2,S 68,4,91352,91.352,0.784000000000006,0
302,s2,S 68,4,114195,114.195,0.2149999999999892,0
