,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
1,s2,S 67,3,2632,2.632,0.812,0
18,s2,S 67,3,9166,9.166,0.24900000000000055,0
28,s2,S 67,3,13238,13.238,0.13400000000000034,0
50,s2,S 67,3,22215,22.215,0.7510000000000012,0
59,s2,S 67,3,25485,25.485,0.6810000000000009,0
74,s2,S 67,3,31194,31.194,0.5359999999999978,0
116,s2,S 67,3,46702,46.702,0.15899999999999892,0
120,s2,S 67,3,48327,48.327,0.11499999999999488,0
149,s2,S 67,3,59748,59.748,0.6709999999999994,0
207,s2,S 67,3,81780,81.78,0.12999999999999545,0
216,s2,S 67,3,85045,85.045,0.05100000000000193,0
220,s2,S 67,3,86676,86.676,0.007999999999995566,0
225,s2,S 67,3,89132,89.132,0.791000000000011,0
229,s2,S 67,3,90761,90.761,0.7469999999999999,0
240,s2,S 67,3,94843,94.843,0.6560000000000059,0
251,s2,S 67,3,98921,98.921,0.5460000000000065,0
296,s2,S 67,3,116050,116.05,0.12199999999999989,0
