,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
12,s2,S 73,9,6224,6.224,0.351,0
19,s2,S 73,9,8674,8.674,0.2989999999999995,0
42,s2,S 73,9,16832,16.832,0.08999999999999986,0
46,s2,S 73,9,18468,18.468,0.062000000000001165,0
63,s2,S 73,9,24992,24.992,0.7280000000000015,0
69,s2,S 73,9,27442,27.442,0.6730000000000018,0
102,s2,S 73,9,39677,39.677,0.36299999999999955,0
114,s2,S 73,9,43757,43.757,0.2669999999999959,0
142,s2,S 73,9,53554,53.554,0.030999999999998806,0
157,s2,S 73,9,59264,59.264,0.7220000000000013,0
163,s2,S 73,9,61711,61.711,0.6640000000000015,0
192,s2,S 73,9,72320,72.32,0.4089999999999918,0
198,s2,S 73,9,74765,74.765,0.34499999999999886,0
230,s2,S 73,9,86184,86.184,0.05499999999999261,0
255,s2,S 73,9,95161,95.161,0.6770000000000067,0
265,s2,S 73,9,99246,99.246,0.5799999999999983,0
273,s2,S 73,9,102510,102.51,0.4960000000000093,0
317,s2,S 73,9,118007,118.007,0.1110000000000042,0
