,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  6,6,2677,2.677,0.843,1
6,s1,S  6,6,4348,4.348,0.4209999999999998,1
13,s1,S  6,6,6852,6.852,0.4820000000000002,1
18,s1,S  6,6,8520,8.52,0.5219999999999994,1
31,s1,S  6,6,13541,13.541,0.6479999999999997,1
53,s1,S  6,6,21900,21.9,0.03200000000000003,1
58,s1,S  6,6,23570,23.57,0.06599999999999895,1
71,s1,S  6,6,28591,28.591,0.18500000000000227,1
82,s1,S  6,6,32763,32.763,0.2779999999999987,0
106,s1,S  6,6,41961,41.961,0.5079999999999956,1
111,s1,S  6,6,43635,43.635,0.546999999999997,1
122,s1,S  6,6,47818,47.818,0.6460000000000008,1
131,s1,S  6,6,51156,51.156,0.7259999999999991,1
138,s1,S  6,6,53665,53.665,0.7849999999999966,1
146,s1,S  6,6,56178,56.178,0.03499999999999659,1
151,s1,S  6,6,57853,57.853,0.0799999999999983,1
156,s1,S  6,6,59520,59.52,0.11500000000000199,1
161,s1,S  6,6,61193,61.193,0.1559999999999988,1
170,s1,S  6,6,64532,64.532,0.23099999999999454,1
181,s1,S  6,6,68719,68.719,0.33899999999999864,1
192,s1,S  6,6,72899,72.899,0.43900000000000716,1
203,s1,S  6,6,77078,77.078,0.5379999999999967,1
239,s1,S  6,6,91283,91.283,0.05200000000000671,1
250,s1,S  6,6,95467,95.467,0.16199999999999193,1
255,s1,S  6,6,97137,97.137,0.19299999999999784,1
264,s1,S  6,6,100485,100.485,0.277000000000001,1
275,s1,S  6,6,104666,104.666,0.37599999999999056,1
284,s1,S  6,6,108007,108.007,0.4590000000000032,1
293,s1,S  6,6,111353,111.353,0.5449999999999875,1
304,s1,S  6,6,115531,115.531,0.6430000000000007,1
315,s1,S  6,6,119707,119.707,0.7349999999999994,1
