,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
34,s1,S  8,8,13327,13.327,0.6470000000000002,0
38,s1,S  8,8,14997,14.997,0.6859999999999999,0
42,s1,S  8,8,16667,16.667,0.724000000000002,0
46,s1,S  8,8,18338,18.338,0.7540000000000013,0
63,s1,S  8,8,24192,24.192,0.08500000000000085,0
87,s1,S  8,8,33391,33.391,0.3129999999999953,0
120,s1,S  8,8,45927,45.927,0.6060000000000016,0
127,s1,S  8,8,48441,48.441,0.41499999999999915,0
133,s1,S  8,8,50944,50.944,0.730000000000004,0
142,s1,S  8,8,54288,54.288,0.8079999999999998,0
147,s1,S  8,8,55957,55.957,0.030999999999998806,0
157,s1,S  8,8,60138,60.138,0.1280000000000001,0
165,s1,S  8,8,63490,63.49,0.21800000000000352,0
169,s1,S  8,8,65156,65.156,0.2540000000000049,0
177,s1,S  8,8,68503,68.503,0.3299999999999983,0
189,s1,S  8,8,73513,73.513,0.4510000000000076,0
195,s1,S  8,8,76030,76.03,0.5190000000000055,0
199,s1,S  8,8,77694,77.694,0.546999999999997,0
212,s1,S  8,8,82715,82.715,0.6770000000000067,0
216,s1,S  8,8,84381,84.381,0.7069999999999936,0
220,s1,S  8,8,86060,86.06,0.7600000000000051,0
230,s1,S  8,8,89401,89.401,0.012999999999991019,0
234,s1,S  8,8,91076,91.076,0.06399999999999295,0
267,s1,S  8,8,103614,103.614,0.36299999999999955,0
271,s1,S  8,8,105286,105.286,0.39799999999999613,0
277,s1,S  8,8,107795,107.795,0.4609999999999985,0
283,s1,S  8,8,110306,110.306,0.5249999999999915,0
287,s1,S  8,8,111978,111.978,0.5659999999999883,0
308,s1,S  8,8,119496,119.496,0.7389999999999901,0
