,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference
207,response,S132,4,79154,79.154,0.1419999999999959
241,response,S132,4,91930,91.93,0.3830000000000098
255,response,S132,4,96753,96.753,0.19199999999999307
