,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,s2,S 70,6,3321,3.321,0.8150000000000004,1
10,s2,S 70,6,5775,5.775,0.30900000000000016,1
24,s2,S 70,6,10665,10.665,0.17799999999999905,1
29,s2,S 70,6,12303,12.303,0.14700000000000024,1
34,s2,S 70,6,13933,13.933,0.09999999999999964,1
41,s2,S 70,6,16379,16.379,0.036000000000001364,1
56,s2,S 70,6,22091,22.091,0.7370000000000019,1
67,s2,S 70,6,26173,26.173,0.6359999999999992,1
74,s2,S 70,6,28620,28.62,0.5730000000000004,1
79,s2,S 70,6,30249,30.249,0.5329999999999977,0
85,s2,S 70,6,32698,32.698,0.4759999999999991,1
103,s2,S 70,6,39224,39.224,0.31799999999999784,1
110,s2,S 70,6,41677,41.677,0.2629999999999981,1
123,s2,S 70,6,46571,46.571,0.13599999999999568,1
130,s2,S 70,6,49014,49.014,0.0730000000000004,0
134,s2,S 70,6,50650,50.65,0.0379999999999967,0
142,s2,S 70,6,53917,53.917,0.7920000000000016,1
155,s2,S 70,6,58813,58.813,0.6720000000000041,1
165,s2,S 70,6,62078,62.078,0.5990000000000038,1
188,s2,S 70,6,71052,71.052,0.37700000000000955,1
203,s2,S 70,6,76767,76.767,0.23299999999998988,1
218,s2,S 70,6,82469,82.469,0.08599999999999852,1
223,s2,S 70,6,84104,84.104,0.04599999999999227,1
228,s2,S 70,6,85742,85.742,0.015000000000000568,1
245,s2,S 70,6,92266,92.266,0.6920000000000073,1
254,s2,S 70,6,95529,95.529,0.6059999999999945,1
269,s2,S 70,6,101240,101.24,0.4619999999999891,1
292,s2,S 70,6,110219,110.219,0.24899999999999523,1
313,s2,S 70,6,118380,118.38,0.05499999999999261,1
