,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s2,S 69,5,3851,3.851,0.4169999999999998,0
16,s2,S 69,5,7928,7.928,0.30900000000000016,0
27,s2,S 69,5,12009,12.009,0.21799999999999997,0
50,s2,S 69,5,20986,20.986,0.8170000000000002,2
71,s2,S 69,5,28327,28.327,0.6450000000000031,2
83,s2,S 69,5,32408,32.408,0.5480000000000018,0
93,s2,S 69,5,36485,36.485,0.4440000000000026,0
122,s2,S 69,5,47089,47.089,0.18099999999999739,0
136,s2,S 69,5,52810,52.81,0.04800000000000182,0
155,s2,S 69,5,60153,60.153,0.7049999999999983,2
167,s2,S 69,5,64234,64.234,0.5759999999999934,0
171,s2,S 69,5,65864,65.864,0.5640000000000072,2
181,s2,S 69,5,69126,69.126,0.487000000000009,0
199,s2,S 69,5,75653,75.653,0.3200000000000074,0
217,s2,S 69,5,82176,82.176,0.1560000000000059,0
225,s2,S 69,5,85443,85.443,0.08400000000000318,0
243,s2,S 69,5,93608,93.608,0.7240000000000038,0
256,s2,S 69,5,98495,98.495,0.5889999999999986,2
