,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
4,s1,S  6,6,3823,3.823,0.48,2
32,s1,S  6,6,13854,13.854,0.718,0
57,s1,S  6,6,22217,22.217,0.10699999999999932,0
78,s1,S  6,6,29738,29.738,0.2759999999999998,0
89,s1,S  6,6,33911,33.911,0.375,0
121,s1,S  6,6,45619,45.619,0.6559999999999988,0
160,s1,S  6,6,59834,59.834,0.19000000000000483,0
166,s1,S  6,6,62337,62.337,0.23700000000000188,0
177,s1,S  6,6,66523,66.523,0.3429999999999893,2
186,s1,S  6,6,69864,69.864,0.42200000000001125,2
191,s1,S  6,6,71533,71.533,0.4590000000000032,0
211,s1,S  6,6,79056,79.056,0.6370000000000005,0
219,s1,S  6,6,82401,82.401,0.7249999999999943,0
241,s1,S  6,6,89927,89.927,0.08600000000001273,0
245,s1,S  6,6,91597,91.597,0.12699999999999534,0
261,s1,S  6,6,97452,97.452,0.2669999999999959,0
278,s1,S  6,6,104135,104.135,0.42200000000001125,0
289,s1,S  6,6,108319,108.319,0.5240000000000009,0
