,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 65,1,2486,2.486,0.8150000000000002,1
10,s2,S 65,1,5752,5.752,0.3049999999999997,1
17,s2,S 65,1,8204,8.204,0.24100000000000055,1
24,s2,S 65,1,10653,10.653,0.19000000000000128,1
31,s2,S 65,1,13096,13.096,0.11800000000000033,1
36,s2,S 65,1,14723,14.723,0.07500000000000107,1
41,s2,S 65,1,16358,16.358,0.04299999999999926,1
48,s2,S 65,1,18806,18.806,0.2959999999999994,0
62,s2,S 65,1,24515,24.515,0.6739999999999995,0
82,s2,S 65,1,32682,32.682,0.4759999999999991,1
103,s2,S 65,1,40839,40.839,0.27199999999999847,1
114,s2,S 65,1,44917,44.917,0.17200000000000415,1
121,s2,S 65,1,47372,47.372,0.1180000000000021,1
126,s2,S 65,1,49002,49.002,0.08300000000000551,1
136,s2,S 65,1,53074,53.074,0.8049999999999997,1
143,s2,S 65,1,55530,55.53,0.7539999999999978,1
162,s2,S 65,1,62867,62.867,0.5659999999999954,0
172,s2,S 65,1,66951,66.951,0.472999999999999,1
181,s2,S 65,1,70215,70.215,0.39000000000000057,1
202,s2,S 65,1,78369,78.369,0.18899999999999295,0
210,s2,S 65,1,81640,81.64,0.1110000000000042,1
215,s2,S 65,1,83271,83.271,0.06900000000000261,1
220,s2,S 65,1,84899,84.899,0.028000000000005798,1
224,s2,S 65,1,86535,86.535,0.8179999999999978,1
229,s2,S 65,1,88168,88.168,0.7890000000000015,1
238,s2,S 65,1,91426,91.426,0.7010000000000076,1
243,s2,S 65,1,93060,93.06,0.6680000000000064,1
248,s2,S 65,1,94692,94.692,0.6219999999999999,1
259,s2,S 65,1,98774,98.774,0.5300000000000011,1
264,s2,S 65,1,100403,100.403,0.48400000000000887,1
269,s2,S 65,1,102040,102.04,0.4550000000000125,1
280,s2,S 65,1,106113,106.113,0.3439999999999941,1
293,s2,S 65,1,111015,111.015,0.23399999999999466,1
300,s2,S 65,1,113459,113.459,0.16100000000000136,1
309,s2,S 65,1,116722,116.722,0.08099999999998886,1
316,s2,S 65,1,119175,119.175,0.0309999999999917,1
