,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
4,s2,S 66,2,3876,3.876,0.7889999999999997,1
13,s2,S 66,2,7140,7.14,0.28799999999999937,1
22,s2,S 66,2,10401,10.401,0.1980000000000004,1
38,s2,S 66,2,16114,16.114,0.06099999999999994,1
43,s2,S 66,2,17746,17.746,0.02499999999999858,1
54,s2,S 66,2,21829,21.829,0.7650000000000006,1
59,s2,S 66,2,23452,23.452,0.718,0
68,s2,S 66,2,26721,26.721,0.6380000000000017,1
81,s2,S 66,2,31619,31.619,0.5169999999999995,1
92,s2,S 66,2,35699,35.699,0.41799999999999926,1
99,s2,S 66,2,38143,38.143,0.35999999999999943,1
108,s2,S 66,2,41407,41.407,0.2769999999999939,1
115,s2,S 66,2,43855,43.855,0.21799999999999642,1
120,s2,S 66,2,45487,45.487,0.18200000000000216,1
137,s2,S 66,2,52014,52.014,0.015000000000000568,1
147,s2,S 66,2,56097,56.097,0.7590000000000003,1
154,s2,S 66,2,58546,58.546,0.6950000000000003,1
161,s2,S 66,2,60987,60.987,0.6300000000000026,1
174,s2,S 66,2,65888,65.888,0.5100000000000051,1
183,s2,S 66,2,69145,69.145,0.4299999999999926,1
196,s2,S 66,2,74046,74.046,0.3120000000000118,1
203,s2,S 66,2,76492,76.492,0.2540000000000049,1
224,s2,S 66,2,84658,84.658,0.054000000000002046,1
230,s2,S 66,2,87105,87.105,0.8200000000000074,1
235,s2,S 66,2,88733,88.733,0.7920000000000016,1
245,s2,S 66,2,92000,92.0,0.7069999999999936,1
258,s2,S 66,2,96889,96.889,0.5829999999999984,1
265,s2,S 66,2,99340,99.34,0.5250000000000057,1
270,s2,S 66,2,100970,100.97,0.48399999999999466,1
279,s2,S 66,2,104241,104.241,0.41500000000000625,1
286,s2,S 66,2,106685,106.685,0.3509999999999991,1
291,s2,S 66,2,108316,108.316,0.3050000000000068,1
304,s2,S 66,2,113208,113.208,0.17799999999999727,0
316,s2,S 66,2,118105,118.105,0.0589999999999975,1
