,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  8,8,2745,2.745,0.8360000000000001,1
12,s1,S  8,8,6928,6.928,0.48599999999999977,1
17,s1,S  8,8,8593,8.593,0.5220000000000002,1
22,s1,S  8,8,10263,10.263,0.5570000000000004,1
36,s1,S  8,8,15283,15.283,0.6839999999999993,1
45,s1,S  8,8,18630,18.63,0.7689999999999984,0
51,s1,S  8,8,21133,21.133,0.003999999999997783,1
56,s1,S  8,8,22806,22.806,0.04400000000000048,1
73,s1,S  8,8,29497,29.497,0.21199999999999974,1
80,s1,S  8,8,32003,32.003,0.2630000000000017,1
89,s1,S  8,8,35344,35.344,0.3400000000000034,1
102,s1,S  8,8,40367,40.367,0.472999999999999,1
107,s1,S  8,8,42035,42.035,0.509999999999998,1
114,s1,S  8,8,44544,44.544,0.5700000000000003,0
119,s1,S  8,8,46212,46.212,0.43900000000000006,1
124,s1,S  8,8,47889,47.889,0.652000000000001,1
152,s1,S  8,8,58760,58.76,0.0940000000000012,1
175,s1,S  8,8,67953,67.953,0.3149999999999977,1
180,s1,S  8,8,69618,69.618,0.3499999999999943,1
187,s1,S  8,8,72130,72.13,0.4140000000000015,1
196,s1,S  8,8,75479,75.479,0.4969999999999999,1
221,s1,S  8,8,85507,85.507,0.7310000000000088,1
228,s1,S  8,8,88019,88.019,0.7970000000000113,1
240,s1,S  8,8,92193,92.193,0.07299999999999329,1
247,s1,S  8,8,94704,94.704,0.13700000000000045,1
264,s1,S  8,8,101395,101.395,0.3019999999999925,1
271,s1,S  8,8,103902,103.902,0.36199999999999477,0
280,s1,S  8,8,107240,107.24,0.4399999999999977,1
285,s1,S  8,8,108918,108.918,0.480000000000004,1
290,s1,S  8,8,110584,110.584,0.5160000000000053,1
301,s1,S  8,8,114769,114.769,0.6159999999999997,1
308,s1,S  8,8,117271,117.271,0.6700000000000017,1
315,s1,S  8,8,119780,119.78,0.7369999999999948,1
