,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
17,s1,S  2,2,8528,8.528,0.5770000000000008,0
28,s1,S  2,2,12710,12.71,0.6770000000000014,2
48,s1,S  2,2,19400,19.4,0.027999999999998693,2
65,s1,S  2,2,25244,25.244,0.1529999999999987,0
76,s1,S  2,2,29430,29.43,0.26200000000000045,0
87,s1,S  2,2,33604,33.604,0.35300000000000153,0
105,s1,S  2,2,40295,40.295,0.5219999999999985,0
126,s1,S  2,2,47821,47.821,0.6969999999999956,0
132,s1,S  2,2,50328,50.328,0.7580000000000027,0
171,s1,S  2,2,64536,64.536,0.28300000000000125,0
187,s1,S  2,2,70386,70.386,0.41899999999999693,0
209,s1,S  2,2,78749,78.749,0.6199999999999903,0
217,s1,S  2,2,82099,82.099,0.7130000000000081,0
242,s1,S  2,2,90451,90.451,0.08899999999999864,0
251,s1,S  2,2,93798,93.798,0.17199999999999704,0
255,s1,S  2,2,95467,95.467,0.20900000000000318,0
306,s1,S  2,2,114698,114.698,0.8369999999999891,0
310,s1,S  2,2,116373,116.373,0.7160000000000082,2
