,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  2,2,2755,2.755,0.837,1
6,s1,S  2,2,4426,4.426,0.4249999999999998,1
13,s1,S  2,2,6931,6.931,0.4740000000000002,1
18,s1,S  2,2,8605,8.605,0.5199999999999996,1
23,s1,S  2,2,10277,10.277,0.5619999999999994,1
38,s1,S  2,2,16130,16.13,0.7039999999999988,1
63,s1,S  2,2,25325,25.325,0.1039999999999992,1
76,s1,S  2,2,30343,30.343,0.23100000000000165,1
81,s1,S  2,2,32016,32.016,0.264999999999997,1
88,s1,S  2,2,34525,34.525,0.3269999999999982,1
105,s1,S  2,2,41212,41.212,0.48500000000000654,1
112,s1,S  2,2,43722,43.722,0.5530000000000044,1
123,s1,S  2,2,47899,47.899,0.6469999999999985,1
128,s1,S  2,2,49572,49.572,0.6910000000000025,1
139,s1,S  2,2,53753,53.753,0.7860000000000014,1
149,s1,S  2,2,57098,57.098,0.05299999999999727,1
162,s1,S  2,2,62107,62.107,0.17099999999999937,1
171,s1,S  2,2,65459,65.459,0.2530000000000001,1
182,s1,S  2,2,69635,69.635,0.34900000000000375,1
197,s1,S  2,2,75490,75.49,0.49799999999999045,1
210,s1,S  2,2,80507,80.507,0.6180000000000092,1
215,s1,S  2,2,82173,82.173,0.6539999999999964,1
220,s1,S  2,2,83847,83.847,0.6899999999999977,1
229,s1,S  2,2,87186,87.186,0.7650000000000006,1
237,s1,S  2,2,89701,89.701,0.0239999999999867,1
254,s1,S  2,2,96388,96.388,0.18000000000000682,1
269,s1,S  2,2,102237,102.237,0.31699999999999307,1
278,s1,S  2,2,105582,105.582,0.3999999999999915,1
285,s1,S  2,2,108091,108.091,0.4579999999999984,1
302,s1,S  2,2,114780,114.78,0.6239999999999952,1
315,s1,S  2,2,119792,119.792,0.7330000000000041,1
