,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 68,4,2695,2.695,0.819,1
6,s2,S 68,4,4327,4.327,0.3420000000000001,1
17,s2,S 68,4,8408,8.408,0.24899999999999878,1
22,s2,S 68,4,10041,10.041,0.20599999999999952,1
33,s2,S 68,4,14113,14.113,0.09499999999999886,1
67,s2,S 68,4,27985,27.985,0.5990000000000002,1
98,s2,S 68,4,40232,40.232,0.29999999999999716,1
113,s2,S 68,4,45944,45.944,0.1630000000000038,1
118,s2,S 68,4,47567,47.567,0.10999999999999943,1
129,s2,S 68,4,51654,51.654,0.014000000000002899,1
135,s2,S 68,4,54103,54.103,0.794000000000004,1
144,s2,S 68,4,57362,57.362,0.7150000000000034,1
153,s2,S 68,4,60623,60.623,0.6239999999999952,1
158,s2,S 68,4,62256,62.256,0.5910000000000011,1
167,s2,S 68,4,65526,65.526,0.5139999999999958,1
176,s2,S 68,4,68785,68.785,0.42600000000000193,1
181,s2,S 68,4,70419,70.419,0.39000000000000057,1
202,s2,S 68,4,78575,78.575,0.19299999999999784,1
212,s2,S 68,4,81838,81.838,0.10799999999998988,1
224,s2,S 68,4,86742,86.742,0.8160000000000025,1
240,s2,S 68,4,92452,92.452,0.6910000000000025,1
253,s2,S 68,4,97347,97.347,0.570999999999998,1
260,s2,S 68,4,99789,99.789,0.5040000000000049,1
265,s2,S 68,4,101421,101.421,0.4660000000000082,1
296,s2,S 68,4,113663,113.663,0.16499999999999204,1
309,s2,S 68,4,118561,118.561,0.045000000000001705,1
