,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 73,9,2515,2.515,0.8070000000000002,1
6,s2,S 73,9,4149,4.149,0.33599999999999985,1
13,s2,S 73,9,6595,6.595,0.2809999999999997,1
24,s2,S 73,9,10676,10.676,0.18200000000000038,1
31,s2,S 73,9,13128,13.128,0.12700000000000067,1
42,s2,S 73,9,17204,17.204,0.019999999999999574,1
46,s2,S 73,9,18841,18.841,0.8150000000000013,1
55,s2,S 73,9,22106,22.106,0.7440000000000033,1
62,s2,S 73,9,24546,24.546,0.6699999999999982,1
69,s2,S 73,9,27002,27.002,0.6179999999999986,1
82,s2,S 73,9,31894,31.894,0.4939999999999998,1
87,s2,S 73,9,33530,33.53,0.4660000000000011,1
102,s2,S 73,9,39232,39.232,0.3089999999999975,1
111,s2,S 73,9,42506,42.506,0.240000000000002,1
116,s2,S 73,9,44130,44.13,0.1980000000000004,1
131,s2,S 73,9,49844,49.844,0.05100000000000193,1
136,s2,S 73,9,51472,51.472,0.008000000000002672,1
154,s2,S 73,9,58817,58.817,0.6649999999999991,1
171,s2,S 73,9,65349,65.349,0.5180000000000007,1
176,s2,S 73,9,66975,66.975,0.4619999999999891,1
193,s2,S 73,9,73503,73.503,0.3050000000000068,1
200,s2,S 73,9,75951,75.951,0.242999999999995,1
215,s2,S 73,9,81669,81.669,0.11199999999999477,1
220,s2,S 73,9,83295,83.295,0.06199999999999761,1
230,s2,S 73,9,87377,87.377,0.804000000000002,1
247,s2,S 73,9,93905,93.905,0.6419999999999959,1
254,s2,S 73,9,96355,96.355,0.5900000000000034,1
269,s2,S 73,9,102071,102.071,0.45600000000000307,1
274,s2,S 73,9,103695,103.695,0.4059999999999917,1
285,s2,S 73,9,107776,107.776,0.3019999999999925,1
302,s2,S 73,9,114306,114.306,0.1419999999999959,1
316,s2,S 73,9,119202,119.202,0.0309999999999917,1
