,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference
160,response,S130,2,63734,63.734,0.4510000000000005
212,response,S130,2,83886,83.886,0.3999999999999915
218,response,S130,2,85208,85.208,0.031999999999996476
221,response,S130,2,86514,86.514,0.5779999999999887
315,response,S130,2,120662,120.662,0.03900000000000148
