,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
6,s2,S 70,6,4703,4.703,0.399,0
22,s2,S 70,6,10408,10.408,0.2469999999999999,2
27,s2,S 70,6,12046,12.046,0.21899999999999942,0
62,s2,S 70,6,25915,25.915,0.7059999999999995,2
87,s2,S 70,6,34892,34.892,0.48500000000000654,2
109,s2,S 70,6,43049,43.049,0.2909999999999968,2
116,s2,S 70,6,45497,45.497,0.22999999999999687,0
139,s2,S 70,6,54471,54.471,0.0049999999999954525,0
147,s2,S 70,6,57736,57.736,0.7569999999999979,0
153,s2,S 70,6,60186,60.186,0.6989999999999981,2
172,s2,S 70,6,67531,67.531,0.527000000000001,2
214,s2,S 70,6,83846,83.846,0.12000000000000455,2
235,s2,S 70,6,92013,92.013,0.7670000000000101,0
253,s2,S 70,6,98538,98.538,0.5990000000000038,0
263,s2,S 70,6,102619,102.619,0.5019999999999953,0
283,s2,S 70,6,109959,109.959,0.3200000000000074,0
290,s2,S 70,6,112408,112.408,0.25799999999999557,0
309,s2,S 70,6,118935,118.935,0.0940000000000083,0
