,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
10,s2,S 66,2,5636,5.636,0.3689999999999998,0
22,s2,S 66,2,9721,9.721,0.27800000000000047,0
28,s2,S 66,2,12165,12.165,0.21399999999999864,0
51,s2,S 66,2,21147,21.147,0.8179999999999978,0
57,s2,S 66,2,23586,23.586,0.7589999999999968,0
97,s2,S 66,2,38275,38.275,0.402000000000001,0
101,s2,S 66,2,39911,39.911,0.3689999999999998,0
108,s2,S 66,2,42363,42.363,0.31400000000000006,0
123,s2,S 66,2,48074,48.074,0.1729999999999947,0
155,s2,S 66,2,59491,59.491,0.42499999999999716,0
176,s2,S 66,2,67654,67.654,0.5259999999999962,0
182,s2,S 66,2,70105,70.105,0.4680000000000035,0
202,s2,S 66,2,77445,77.445,0.28699999999999193,0
242,s2,S 66,2,92136,92.136,0.7599999999999909,2
260,s2,S 66,2,98660,98.66,0.5969999999999942,0
277,s2,S 66,2,105186,105.186,0.43300000000000693,0
293,s2,S 66,2,110901,110.901,0.29999999999999716,0
