,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 73,9,2875,2.875,0.8170000000000002,1
8,s2,S 73,9,5322,5.322,0.3230000000000004,1
13,s2,S 73,9,6954,6.954,0.2829999999999995,1
20,s2,S 73,9,9400,9.4,0.22600000000000087,1
26,s2,S 73,9,11034,11.034,0.18100000000000094,1
39,s2,S 73,9,15928,15.928,0.0600000000000005,1
44,s2,S 73,9,17563,17.563,0.027999999999998693,1
52,s2,S 73,9,20823,20.823,0.7809999999999988,1
65,s2,S 73,9,25720,25.72,0.6639999999999979,1
70,s2,S 73,9,27351,27.351,0.6219999999999999,1
77,s2,S 73,9,29795,29.795,0.5570000000000022,1
82,s2,S 73,9,31429,31.429,0.5129999999999981,1
87,s2,S 73,9,33057,33.057,0.4750000000000014,1
94,s2,S 73,9,35513,35.513,0.4209999999999994,1
105,s2,S 73,9,39586,39.586,0.31700000000000017,1
114,s2,S 73,9,42857,42.857,0.23899999999999721,1
119,s2,S 73,9,44488,44.488,0.1980000000000004,0
132,s2,S 73,9,49384,49.384,0.08500000000000085,0
138,s2,S 73,9,51829,51.829,0.012000000000000455,0
156,s2,S 73,9,59176,59.176,0.6780000000000044,1
173,s2,S 73,9,65695,65.695,0.5089999999999861,1
184,s2,S 73,9,69784,69.784,0.41200000000000614,1
195,s2,S 73,9,73861,73.861,0.3089999999999975,1
206,s2,S 73,9,77944,77.944,0.21999999999999886,1
217,s2,S 73,9,82018,82.018,0.11400000000000432,1
226,s2,S 73,9,85281,85.281,0.030000000000001137,1
236,s2,S 73,9,89364,89.364,0.7720000000000056,1
245,s2,S 73,9,92623,92.623,0.686000000000007,1
258,s2,S 73,9,97519,97.519,0.568000000000012,0
264,s2,S 73,9,99969,99.969,0.5069999999999908,1
273,s2,S 73,9,103231,103.231,0.4239999999999924,1
296,s2,S 73,9,112211,112.211,0.20399999999999352,1
307,s2,S 73,9,116291,116.291,0.1039999999999992,1
318,s2,S 73,9,120371,120.371,0.009999999999990905,1
