,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
23,s2,S 72,8,10298,10.298,0.24799999999999933,0
31,s2,S 72,8,13565,13.565,0.17499999999999893,0
51,s2,S 72,8,21727,21.727,0.8120000000000012,0
117,s2,S 72,8,45394,45.394,0.17799999999999727,0
154,s2,S 72,8,59260,59.26,0.7269999999999968,2
167,s2,S 72,8,63343,63.343,0.6300000000000026,0
171,s2,S 72,8,64976,64.976,0.5840000000000032,2
185,s2,S 72,8,69870,69.87,0.46999999999999886,0
211,s2,S 72,8,78842,78.842,0.23399999999999466,0
238,s2,S 72,8,89447,89.447,0.8100000000000023,0
252,s2,S 72,8,94343,94.343,0.4549999999999983,0
277,s2,S 72,8,103319,103.319,0.47700000000000387,2
285,s2,S 72,8,105773,105.773,0.3719999999999999,0
300,s2,S 72,8,111483,111.483,0.2820000000000107,2
