,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
16,s2,S 73,9,8554,8.554,0.3130000000000006,0
40,s2,S 73,9,17527,17.527,0.09500000000000242,0
48,s2,S 73,9,20793,20.793,0.012999999999998124,0
65,s2,S 73,9,27323,27.323,0.6870000000000012,0
71,s2,S 73,9,29774,29.774,0.6290000000000013,0
97,s2,S 73,9,39559,39.559,0.3859999999999957,0
115,s2,S 73,9,46088,46.088,0.23100000000000165,0
136,s2,S 73,9,53432,53.432,0.045999999999999375,0
153,s2,S 73,9,59959,59.959,0.7240000000000038,0
159,s2,S 73,9,62402,62.402,0.6540000000000035,0
175,s2,S 73,9,68123,68.123,0.5320000000000107,0
184,s2,S 73,9,71379,71.379,0.3920000000000101,0
218,s2,S 73,9,83627,83.627,0.14999999999999147,0
231,s2,S 73,9,88516,88.516,0.020000000000010232,0
276,s2,S 73,9,104022,104.022,0.4830000000000041,0
280,s2,S 73,9,105649,105.649,0.43600000000000705,0
295,s2,S 73,9,111363,111.363,0.2920000000000016,0
303,s2,S 73,9,114634,114.634,0.2189999999999941,0
309,s2,S 73,9,117081,117.081,0.16599999999999682,0
