,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
24,s1,S  4,4,5434,5.434,0.31899999999999995,0
45,s1,S  4,4,9197,9.197,0.0019999999999988916,0
64,s1,S  4,4,12959,12.959,0.08900000000000041,0
87,s1,S  4,4,17555,17.555,0.1980000000000004,0
105,s1,S  4,4,20899,20.899,0.28000000000000114,0
136,s1,S  4,4,26335,26.335,0.0020000000000024443,0
146,s1,S  4,4,28421,28.421,0.04899999999999949,0
150,s1,S  4,4,29258,29.258,0.07099999999999795,0
159,s1,S  4,4,30930,30.93,0.11400000000000077,0
168,s1,S  4,4,32602,32.602,0.14999999999999858,0
181,s1,S  4,4,35108,35.108,0.20899999999999608,0
185,s1,S  4,4,35945,35.945,0.22999999999999687,0
200,s1,S  4,4,38871,38.871,0.2989999999999995,0
247,s1,S  4,4,47231,47.231,0.0940000000000012,0
263,s1,S  4,4,50157,50.157,0.16499999999999915,0
269,s1,S  4,4,51414,51.414,0.19500000000000028,0
289,s1,S  4,4,55176,55.176,0.28699999999999903,0
298,s1,S  4,4,56845,56.845,0.26200000000000045,0
302,s1,S  4,4,57680,57.68,0.34199999999999875,0
